order_id,user_id,item_id,user_segment,cart_value,cart_size,hour_bucket,weekend_flag,item_price,item_margin,popularity_score,category_match_flag,accepted,predicted_prob
3534,1128,248,1,430.93,1,0,0,127.14,0.38,0.364,0,0,0.039926894
3534,1128,83,1,430.93,1,0,0,200.82,0.47,0.635,0,0,0.05157744
3534,1128,178,1,430.93,1,0,0,224.74,0.31,0.547,0,0,0.058909718
3535,239,165,2,650.88,3,0,1,126.7,0.5,0.103,1,1,0.51099265
3535,239,269,2,650.88,3,0,1,113.32,0.52,0.619,1,0,0.31572363
3535,239,244,2,650.88,3,0,1,348.19,0.24,0.569,0,1,0.008997288
3536,1836,174,0,542.86,2,2,0,163.97,0.5,0.68,1,0,0.17809398
3536,1836,222,0,542.86,2,2,0,184.49,0.43,0.784,0,0,0.0013356145
3536,1836,29,0,542.86,2,2,0,222.72,0.53,0.017,1,0,0.41208085
3537,2773,127,1,594.85,1,2,1,115.65,0.52,0.458,1,0,0.43757662
3537,2773,42,1,594.85,1,2,1,349.5,0.32,0.816,0,0,0.035749186
3537,2773,175,1,594.85,1,2,1,152.23,0.58,0.909,1,0,0.2760641
3538,1884,262,0,505.74,2,2,0,285.65,0.25,0.494,0,0,0.0010920886
3538,1884,200,0,505.74,2,2,0,115.09,0.43,0.111,0,0,0.017489374
3538,1884,249,0,505.74,2,2,0,223.44,0.41,0.273,1,0,0.095607765
3539,2449,97,0,460.57,2,1,1,159.88,0.41,0.119,0,0,0.014360898
3539,2449,38,0,460.57,2,1,1,442.78,0.34,0.141,0,0,0.00013624184
3539,2449,185,0,460.57,2,1,1,164.04,0.52,0.356,1,0,0.043240704
3540,1352,172,0,501.07,3,0,0,178.64,0.54,0.949,1,0,0.35564476
3540,1352,93,0,501.07,3,0,0,271.92,0.22,0.692,0,0,0.0003848413
3540,1352,71,0,501.07,3,0,0,189.91,0.48,0.769,1,1,0.4661981
3541,2066,271,0,516.57,2,0,1,286.32,0.35,0.042,0,0,0.000371888
3541,2066,138,0,516.57,2,0,1,148.66,0.58,0.48,1,0,0.17829081
3541,2066,272,0,516.57,2,0,1,86.65,0.4,0.888,0,0,0.048073538
3542,2412,46,0,318.08,1,0,1,221.59,0.53,0.666,1,1,0.4784323
3542,2412,299,0,318.08,1,0,1,308.79,0.22,0.121,0,0,3.899584e-05
3542,2412,4,0,318.08,1,0,1,121.68,0.46,0.018,0,0,0.1091192
3543,328,99,0,567.1,1,2,0,87.12,0.63,0.457,1,0,0.44609454
3543,328,40,0,567.1,1,2,0,229.41,0.22,0.062,0,0,0.00012526702
3543,328,244,0,567.1,1,2,0,348.19,0.24,0.569,0,0,9.761808e-05
3544,129,150,0,527.18,3,0,1,242.57,0.35,0.022,0,0,0.00021534019
3544,129,91,0,527.18,3,0,1,166.84,0.59,0.744,1,0,0.24750945
3544,129,203,0,527.18,3,0,1,238.86,0.33,0.747,0,0,0.00035616875
3545,2361,141,1,573.56,1,2,0,496.86,0.27,0.228,0,0,0.12202576
3545,2361,75,1,573.56,1,2,0,84.63,0.64,0.741,1,0,0.34367946
3545,2361,288,1,573.56,1,2,0,224.33,0.32,0.325,0,0,0.1434915
3546,217,251,1,326.19,1,2,0,156.9,0.37,0.803,0,0,0.035381384
3546,217,116,1,326.19,1,2,0,414.3,0.25,0.29,0,0,0.1063505
3546,217,228,1,326.19,1,2,0,252.88,0.46,0.071,1,1,0.58459014
3547,1016,69,0,705.97,1,2,1,110.22,0.51,0.434,1,1,0.6297333
3547,1016,132,0,705.97,1,2,1,141.65,0.49,0.566,0,0,0.011637084
3547,1016,207,0,705.97,1,2,1,336.56,0.27,0.428,0,0,9.3761e-05
3548,1455,274,0,391.76,2,1,0,165.31,0.59,0.274,1,0,0.15500654
3548,1455,189,0,391.76,2,1,0,297.19,0.53,0.93,1,0,0.21721116
3548,1455,118,0,391.76,2,1,0,61.27,0.63,0.424,1,0,0.30086955
3549,2149,14,2,419.69,3,0,1,65.84,0.64,0.787,1,1,0.5779946
3549,2149,50,2,419.69,3,0,1,163.49,0.54,0.391,1,1,0.46117625
3549,2149,258,2,419.69,3,0,1,254.69,0.35,0.506,0,0,0.0874636
3550,1151,247,0,583.98,1,2,0,187.11,0.5,0.713,1,1,0.27224782
3550,1151,285,0,583.98,1,2,0,446.82,0.34,0.107,0,0,0.00023743576
3550,1151,20,0,583.98,1,2,0,171.92,0.68,0.19,1,0,0.1263097
3551,715,34,0,310.09,2,1,0,129.61,0.59,0.775,1,1,0.34117347
3551,715,164,0,310.09,2,1,0,134.02,0.4,0.748,0,0,0.011238243
3551,715,202,0,310.09,2,1,0,133.23,0.64,0.66,1,0,0.25951868
3552,2900,78,1,528.97,3,1,1,161.27,0.43,0.198,0,0,0.01296944
3552,2900,294,1,528.97,3,1,1,268.04,0.55,0.387,1,1,0.63382596
3552,2900,268,1,528.97,3,1,1,154.76,0.52,0.836,1,1,0.25508708
3553,2378,44,1,463.14,3,0,0,264.68,0.47,0.519,1,0,0.3111001
3553,2378,174,1,463.14,3,0,0,163.97,0.5,0.68,1,0,0.13822463
3553,2378,235,1,463.14,3,0,0,451.07,0.3,0.267,0,0,0.16388415
3554,2034,204,2,450.01,1,0,0,489.98,0.29,0.801,0,0,0.088086516
3554,2034,29,2,450.01,1,0,0,222.72,0.53,0.017,1,0,0.3150031
3554,2034,124,2,450.01,1,0,0,229.28,0.24,0.407,0,0,0.1167073
3555,1083,245,2,417.6,1,0,0,63.28,0.64,0.96,1,0,0.4123129
3555,1083,13,2,417.6,1,0,0,87.13,0.45,0.307,0,0,0.045274608
3555,1083,28,2,417.6,1,0,0,431.57,0.28,0.61,0,0,0.30600828
3556,2108,143,1,482.81,1,2,0,68.12,0.7,0.699,1,0,0.29678452
3556,2108,155,1,482.81,1,2,0,417.73,0.23,0.782,0,0,0.0879243
3556,2108,249,1,482.81,1,2,0,223.44,0.41,0.273,1,0,0.36563617
3557,2452,299,1,492.75,1,0,1,308.79,0.22,0.121,0,0,0.025544137
3557,2452,136,1,492.75,1,0,1,322.13,0.3,0.356,0,0,0.0664336
3557,2452,86,1,492.75,1,0,1,321.81,0.3,0.728,0,0,0.030170778
3558,2064,36,0,356.45,3,0,0,135.55,0.63,0.211,1,1,0.23659077
3558,2064,105,0,356.45,3,0,0,370.71,0.21,0.514,0,0,2.8698438e-05
3558,2064,219,0,356.45,3,0,0,284.0,0.52,0.305,1,0,0.12016091
3559,125,198,0,477.47,1,1,0,113.3,0.38,0.576,0,0,0.0074620494
3559,125,234,0,477.47,1,1,0,337.04,0.32,0.313,0,0,0.00011970846
3559,125,75,0,477.47,1,1,0,84.63,0.64,0.741,1,1,0.45752734
3560,1546,238,1,515.35,2,1,0,229.01,0.23,0.898,0,0,0.040328134
3560,1546,270,1,515.35,2,1,0,171.38,0.55,0.424,1,0,0.2661543
3560,1546,14,1,515.35,2,1,0,65.84,0.64,0.787,1,0,0.22067507
3561,978,170,1,244.08,2,2,0,103.85,0.61,0.957,1,0,0.29712805
3561,978,49,1,244.08,2,2,0,155.31,0.47,0.862,1,0,0.23272382
3561,978,157,1,244.08,2,2,0,319.26,0.26,0.926,0,1,0.8096622
3562,2689,47,0,532.59,2,0,1,155.78,0.66,0.365,1,0,0.1375374
3562,2689,216,0,532.59,2,0,1,287.59,0.29,0.717,0,0,7.616484e-05
3562,2689,178,0,532.59,2,0,1,224.74,0.31,0.547,0,0,0.00013190896
3563,2719,104,0,316.2,3,0,1,448.16,0.3,0.894,0,0,8.56462e-05
3563,2719,195,0,316.2,3,0,1,156.51,0.45,0.495,1,0,0.36418986
3563,2719,239,0,316.2,3,0,1,97.35,0.38,0.562,0,1,0.56680363
3564,173,173,0,277.53,1,0,0,369.86,0.24,0.989,0,0,2.9210272e-05
3564,173,53,0,277.53,1,0,0,421.52,0.32,0.607,0,0,4.9947288e-05
3564,173,184,0,277.53,1,0,0,223.54,0.46,0.379,0,0,0.0010215899
3565,2214,199,0,276.17,1,2,0,65.95,0.6,0.252,1,0,0.2561555
3565,2214,252,0,276.17,1,2,0,101.68,0.6,0.752,1,1,0.51467055
3565,2214,150,0,276.17,1,2,0,242.57,0.35,0.022,0,0,0.00019535406
3566,2321,142,0,457.93,2,1,0,248.11,0.28,0.349,0,0,0.00014928849
3566,2321,18,0,457.93,2,1,0,146.01,0.39,0.399,0,0,0.010752161
3566,2321,162,0,457.93,2,1,0,207.81,0.43,0.117,1,0,0.19483046
3567,2287,266,0,693.25,2,0,0,387.74,0.27,0.143,0,0,6.0419337e-05
3567,2287,286,0,693.25,2,0,0,146.06,0.65,0.905,1,0,0.21080014
3567,2287,129,0,693.25,2,0,0,169.45,0.64,0.423,1,1,0.17564058
3568,859,100,1,324.03,2,0,0,76.43,0.69,0.956,1,0,0.15830596
3568,859,79,1,324.03,2,0,0,138.11,0.54,0.051,1,0,0.28098693
3568,859,3,1,324.03,2,0,0,294.58,0.28,0.246,0,0,0.11659746
3569,2654,292,1,539.16,1,1,0,238.75,0.5,0.163,1,0,0.5148773
3569,2654,214,1,539.16,1,1,0,211.2,0.32,0.837,0,0,0.035820883
3569,2654,102,1,539.16,1,1,0,278.91,0.41,0.419,1,0,0.5095962
3570,1299,288,2,439.2,2,2,0,224.33,0.32,0.325,0,0,0.15596874
3570,1299,113,2,439.2,2,2,0,176.15,0.64,0.315,1,0,0.2663528
3570,1299,215,2,439.2,2,2,0,212.61,0.35,0.807,0,0,0.13197227
3571,1419,181,2,357.62,1,2,0,124.84,0.64,0.358,1,1,0.3532607
3571,1419,16,2,357.62,1,2,0,94.08,0.52,0.922,1,1,0.23031099
3571,1419,109,2,357.62,1,2,0,200.81,0.5,0.712,0,0,0.124386266
3572,251,169,1,648.31,2,0,0,177.49,0.62,0.725,1,0,0.094632156
3572,251,224,1,648.31,2,0,0,210.22,0.5,0.073,1,0,0.70206726
3572,251,194,1,648.31,2,0,0,432.25,0.27,0.295,0,0,0.020171639
3573,1754,20,0,282.1,1,0,0,171.92,0.68,0.19,1,0,0.17935155
3573,1754,114,0,282.1,1,0,0,142.63,0.47,0.751,1,1,0.66527796
3573,1754,226,0,282.1,1,0,0,172.56,0.55,0.035,1,0,0.1246005
3574,127,174,0,357.37,3,0,0,163.97,0.5,0.68,1,0,0.10537225
3574,127,273,0,357.37,3,0,0,276.89,0.35,0.38,0,0,0.00011337656
3574,127,255,0,357.37,3,0,0,139.46,0.53,0.904,1,0,0.15279654
3575,1249,28,1,323.98,1,2,0,431.57,0.28,0.61,0,1,0.36718008
3575,1249,240,1,323.98,1,2,0,96.82,0.45,0.253,0,0,0.060106475
3575,1249,30,1,323.98,1,2,0,177.34,0.6,0.552,1,0,0.35521054
3576,302,220,1,366.17,2,0,1,163.73,0.5,0.201,1,0,0.39056933
3576,302,33,1,366.17,2,0,1,480.94,0.34,0.969,0,0,0.020122623
3576,302,159,1,366.17,2,0,1,282.45,0.52,0.717,1,0,0.3272638
3577,954,8,0,429.13,3,0,0,243.22,0.43,0.984,1,0,0.20031424
3577,954,106,0,429.13,3,0,0,137.06,0.69,0.207,1,0,0.11178267
3577,954,112,0,429.13,3,0,0,206.29,0.42,0.43,0,0,0.00046893425
3578,31,91,0,500.66,2,0,0,166.84,0.59,0.744,1,0,0.12876013
3578,31,235,0,500.66,2,0,0,451.07,0.3,0.267,0,0,0.0013978527
3578,31,133,0,500.66,2,0,0,449.68,0.29,0.466,0,0,0.00024357981
3579,2724,0,0,372.63,3,1,0,231.17,0.4,0.369,0,0,0.00073467364
3579,2724,70,0,372.63,3,1,0,277.03,0.45,0.133,1,0,0.066295564
3579,2724,246,0,372.63,3,1,0,374.86,0.31,0.344,0,0,2.5964488e-05
3580,2759,15,0,475.71,3,0,0,146.66,0.48,0.807,0,0,0.013895248
3580,2759,84,0,475.71,3,0,0,110.81,0.49,0.104,0,0,0.0493439
3580,2759,129,0,475.71,3,0,0,169.45,0.64,0.423,1,0,0.2154204
3581,1340,7,0,275.14,2,2,0,143.09,0.45,0.476,0,0,0.0199479
3581,1340,26,0,275.14,2,2,0,330.12,0.27,0.551,0,0,2.5617253e-05
3581,1340,139,0,275.14,2,2,0,190.2,0.41,0.894,0,0,0.0002962764
3582,555,3,0,444.94,2,0,1,294.58,0.28,0.246,0,0,8.401943e-05
3582,555,84,0,444.94,2,0,1,110.81,0.49,0.104,0,1,0.03719603
3582,555,246,0,444.94,2,0,1,374.86,0.31,0.344,0,0,0.0001534873
3583,2746,123,0,506.17,1,0,1,480.27,0.24,0.878,0,0,4.658746e-05
3583,2746,135,0,506.17,1,0,1,191.27,0.54,0.917,1,0,0.12339391
3583,2746,279,0,506.17,1,0,1,223.29,0.44,0.668,1,0,0.25431988
3584,2085,244,0,377.16,2,0,1,348.19,0.24,0.569,0,0,2.159787e-05
3584,2085,280,0,377.16,2,0,1,346.27,0.26,0.719,0,0,3.7939724e-05
3584,2085,211,0,377.16,2,0,1,165.62,0.5,0.166,1,0,0.27854383
3585,2127,76,1,448.34,2,2,0,360.02,0.28,0.546,0,0,0.13368788
3585,2127,93,1,448.34,2,2,0,271.92,0.22,0.692,0,0,0.2058005
3585,2127,49,1,448.34,2,2,0,155.31,0.47,0.862,1,0,0.3896995
3586,576,20,0,345.93,3,0,0,171.92,0.68,0.19,1,0,0.10044345
3586,576,19,0,345.93,3,0,0,129.47,0.48,0.307,1,0,0.36894298
3586,576,161,0,345.93,3,0,0,476.08,0.26,0.365,0,0,5.0394632e-05
3587,2577,81,0,529.12,2,0,0,90.8,0.63,0.958,1,0,0.37323412
3587,2577,85,0,529.12,2,0,0,96.5,0.63,0.488,1,0,0.23264714
3587,2577,61,0,529.12,2,0,0,482.84,0.24,0.923,0,0,4.2966738e-05
3588,142,117,0,364.1,2,2,1,127.15,0.53,0.281,1,0,0.19527921
3588,142,262,0,364.1,2,2,1,285.65,0.25,0.494,0,0,5.1386614e-05
3588,142,91,0,364.1,2,2,1,166.84,0.59,0.744,1,1,0.3718612
3589,2247,9,1,547.73,1,0,0,297.59,0.44,0.49,1,0,0.5756853
3589,2247,35,1,547.73,1,0,0,214.26,0.48,0.309,1,1,0.4949347
3589,2247,94,1,547.73,1,0,0,346.24,0.25,0.376,0,0,0.06752493
3590,1965,136,0,388.56,3,2,0,322.13,0.3,0.356,0,0,3.8614715e-05
3590,1965,149,0,388.56,3,2,0,222.98,0.31,0.394,0,0,0.00015210002
3590,1965,296,0,388.56,3,2,0,245.18,0.44,0.729,1,0,0.23793674
3591,695,180,0,344.94,3,1,0,202.15,0.23,0.33,0,0,0.00011715785
3591,695,102,0,344.94,3,1,0,278.91,0.41,0.419,1,0,0.03544432
3591,695,148,0,344.94,3,1,0,339.83,0.25,0.766,0,0,4.1208783e-05
3592,1887,177,0,275.71,2,0,0,129.85,0.52,0.614,1,0,0.23246232
3592,1887,21,0,275.71,2,0,0,228.71,0.25,0.251,0,0,0.00018744607
3592,1887,227,0,275.71,2,0,0,120.06,0.53,0.02,1,1,0.7062219
3593,1351,279,1,519.77,1,0,0,223.29,0.44,0.668,1,1,0.43501362
3593,1351,276,1,519.77,1,0,0,476.31,0.21,0.173,0,0,0.023551151
3593,1351,137,1,519.77,1,0,0,184.6,0.41,0.394,0,0,0.04093552
3594,520,51,1,659.63,2,0,0,407.06,0.31,0.043,0,0,0.019933576
3594,520,279,1,659.63,2,0,0,223.29,0.44,0.668,1,1,0.5148592
3594,520,128,1,659.63,2,0,0,437.9,0.35,0.892,0,0,0.09539484
3595,2076,284,0,471.88,2,2,0,149.3,0.61,0.609,1,0,0.16974717
3595,2076,73,0,471.88,2,2,0,149.92,0.44,1.0,0,0,0.013435521
3595,2076,297,0,471.88,2,2,0,169.36,0.44,0.758,0,0,0.001189425
3596,2892,65,0,615.55,2,2,0,238.12,0.28,0.561,0,0,9.7099015e-05
3596,2892,0,0,615.55,2,2,0,231.17,0.4,0.369,0,0,0.00056048605
3596,2892,172,0,615.55,2,2,0,178.64,0.54,0.949,1,0,0.12927507
3597,192,242,1,411.81,1,2,0,337.56,0.23,0.811,0,0,0.05177849
3597,192,184,1,411.81,1,2,0,223.54,0.46,0.379,0,0,0.06407149
3597,192,120,1,411.81,1,2,0,435.5,0.33,0.563,0,0,0.047018763
3598,2720,216,2,391.81,3,0,0,287.59,0.29,0.717,0,0,0.06960402
3598,2720,114,2,391.81,3,0,0,142.63,0.47,0.751,1,1,0.6597246
3598,2720,26,2,391.81,3,0,0,330.12,0.27,0.551,0,0,0.033968735
3599,2915,165,1,480.45,3,0,0,126.7,0.5,0.103,1,0,0.43246776
3599,2915,221,1,480.45,3,0,0,151.17,0.65,0.789,1,0,0.38961396
3599,2915,237,1,480.45,3,0,0,397.07,0.31,0.454,0,0,0.014466896
3600,2092,220,0,587.47,2,0,1,163.73,0.5,0.201,1,1,0.19285052
3600,2092,44,0,587.47,2,0,1,264.68,0.47,0.519,1,0,0.24724053
3600,2092,69,0,587.47,2,0,1,110.22,0.51,0.434,1,0,0.36962792
3601,2020,40,0,430.98,2,0,1,229.41,0.22,0.062,0,0,0.000119003154
3601,2020,191,0,430.98,2,0,1,324.74,0.24,0.049,0,0,6.742917e-05
3601,2020,0,0,430.98,2,0,1,231.17,0.4,0.369,0,0,0.00080194755
3602,2267,105,0,611.59,1,2,0,370.71,0.21,0.514,0,0,0.00011088426
3602,2267,102,0,611.59,1,2,0,278.91,0.41,0.419,1,1,0.40694875
3602,2267,14,0,611.59,1,2,0,65.84,0.64,0.787,1,0,0.049764957
3603,929,245,0,540.67,1,0,0,63.28,0.64,0.96,1,0,0.15871246
3603,929,11,0,540.67,1,0,0,462.7,0.22,0.792,0,0,0.00019928248
3603,929,280,0,540.67,1,0,0,346.27,0.26,0.719,0,0,0.00013503371
3604,1257,8,1,605.24,3,2,0,243.22,0.43,0.984,1,1,0.48262724
3604,1257,90,1,605.24,3,2,0,151.91,0.59,0.63,1,0,0.36409077
3604,1257,35,1,605.24,3,2,0,214.26,0.48,0.309,1,0,0.2762904
3605,2006,168,0,415.67,2,2,1,69.19,0.63,0.912,1,0,0.09358358
3605,2006,73,0,415.67,2,2,1,149.92,0.44,1.0,0,0,0.0060970886
3605,2006,268,0,415.67,2,2,1,154.76,0.52,0.836,1,0,0.08593202
3606,47,222,0,569.56,1,2,0,184.49,0.43,0.784,0,0,0.0011516282
3606,47,224,0,569.56,1,2,0,210.22,0.5,0.073,1,0,0.08522699
3606,47,225,0,569.56,1,2,0,153.52,0.41,0.044,0,0,0.0034576382
3607,1303,11,1,412.97,2,2,1,462.7,0.22,0.792,0,0,0.05599813
3607,1303,148,1,412.97,2,2,1,339.83,0.25,0.766,0,0,0.01783389
3607,1303,191,1,412.97,2,2,1,324.74,0.24,0.049,0,0,0.034826525
3608,644,182,1,380.26,2,1,0,265.76,0.46,0.026,1,1,0.63300085
3608,644,122,1,380.26,2,1,0,438.67,0.31,0.134,0,0,0.05046548
3608,644,269,1,380.26,2,1,0,113.32,0.52,0.619,1,1,0.49184585
3609,1084,297,0,443.73,1,0,0,169.36,0.44,0.758,0,0,0.001057642
3609,1084,12,0,443.73,1,0,0,255.67,0.31,0.405,0,0,0.00012494218
3609,1084,89,0,443.73,1,0,0,415.09,0.29,0.143,0,0,9.709949e-05
3610,914,211,1,439.9,2,0,0,165.62,0.5,0.166,1,0,0.52316606
3610,914,187,1,439.9,2,0,0,287.02,0.35,0.816,0,0,0.14185064
3610,914,275,1,439.9,2,0,0,93.81,0.54,0.136,1,0,0.39830104
3611,1501,199,1,359.29,2,0,1,65.95,0.6,0.252,1,0,0.22859839
3611,1501,19,1,359.29,2,0,1,129.47,0.48,0.307,1,0,0.5169315
3611,1501,130,1,359.29,2,0,1,278.25,0.32,0.272,0,0,0.18019131
3612,2572,242,2,479.76,1,0,0,337.56,0.23,0.811,0,1,0.17124024
3612,2572,235,2,479.76,1,0,0,451.07,0.3,0.267,0,0,0.38110635
3612,2572,126,2,479.76,1,0,0,363.59,0.26,0.525,0,0,0.123402506
3613,767,26,0,576.3,1,2,0,330.12,0.27,0.551,0,0,7.7214776e-05
3613,767,83,0,576.3,1,2,0,200.82,0.47,0.635,0,0,0.00066156976
3613,767,285,0,576.3,1,2,0,446.82,0.34,0.107,0,0,0.00011234311
3614,2827,181,1,432.22,2,2,0,124.84,0.64,0.358,1,0,0.25747263
3614,2827,69,1,432.22,2,2,0,110.22,0.51,0.434,1,0,0.34039226
3614,2827,257,1,432.22,2,2,0,225.36,0.35,0.588,0,0,0.06767046
3615,216,243,0,329.47,3,2,0,384.39,0.33,0.696,0,0,0.00019327729
3615,216,27,0,329.47,3,2,0,322.95,0.27,0.873,0,0,5.60188e-05
3615,216,98,0,329.47,3,2,0,366.41,0.22,0.447,0,0,0.0003283228
3616,1440,72,2,271.64,1,0,0,183.25,0.37,0.502,0,0,0.055886116
3616,1440,194,2,271.64,1,0,0,432.25,0.27,0.295,0,0,0.29142728
3616,1440,174,2,271.64,1,0,0,163.97,0.5,0.68,1,0,0.25652096
3617,2951,213,2,262.96,3,2,0,442.77,0.32,0.195,0,1,0.87146455
3617,2951,181,2,262.96,3,2,0,124.84,0.64,0.358,1,1,0.5093589
3617,2951,169,2,262.96,3,2,0,177.49,0.62,0.725,1,0,0.52656615
3618,1734,265,0,492.13,2,0,0,212.32,0.21,0.325,0,0,9.334849e-05
3618,1734,157,0,492.13,2,0,0,319.26,0.26,0.926,0,0,0.00015101387
3618,1734,235,0,492.13,2,0,0,451.07,0.3,0.267,0,0,0.00064193923
3619,1896,57,1,320.19,2,0,0,117.81,0.68,0.188,1,0,0.33238775
3619,1896,34,1,320.19,2,0,0,129.61,0.59,0.775,1,1,0.504584
3619,1896,18,1,320.19,2,0,0,146.01,0.39,0.399,0,0,0.11930047
3620,1997,51,0,228.09,1,0,0,407.06,0.31,0.043,0,0,7.5236654e-05
3620,1997,3,0,228.09,1,0,0,294.58,0.28,0.246,0,0,8.168017e-05
3620,1997,237,0,228.09,1,0,0,397.07,0.31,0.454,0,0,1.8080247e-05
3621,2462,263,0,450.57,1,2,1,172.06,0.51,0.5,1,0,0.06898144
3621,2462,108,0,450.57,1,2,1,239.2,0.46,0.317,1,0,0.047057044
3621,2462,120,0,450.57,1,2,1,435.5,0.33,0.563,0,0,9.862099e-05
3622,2063,260,1,329.8,1,2,0,98.95,0.58,0.682,1,0,0.26393893
3622,2063,103,1,329.8,1,2,0,151.85,0.65,0.903,1,1,0.70964617
3622,2063,66,1,329.8,1,2,0,395.59,0.34,0.833,0,0,0.057536807
3623,598,174,0,407.5,1,0,1,163.97,0.5,0.68,1,0,0.1267983
3623,598,229,0,407.5,1,0,1,216.79,0.53,0.271,1,0,0.36732322
3623,598,34,0,407.5,1,0,1,129.61,0.59,0.775,1,1,0.33944565
3624,2459,105,1,412.2,2,0,1,370.71,0.21,0.514,0,0,0.0812793
3624,2459,187,1,412.2,2,0,1,287.02,0.35,0.816,0,0,0.117098555
3624,2459,13,1,412.2,2,0,1,87.13,0.45,0.307,0,0,0.057519082
3625,2129,30,1,436.26,1,2,0,177.34,0.6,0.552,1,0,0.3166957
3625,2129,48,1,436.26,1,2,0,180.93,0.36,0.715,0,0,0.07928666
3625,2129,114,1,436.26,1,2,0,142.63,0.47,0.751,1,0,0.34053138
3626,186,200,2,451.07,2,0,0,115.09,0.43,0.111,0,1,0.22975913
3626,186,90,2,451.07,2,0,0,151.91,0.59,0.63,1,1,0.39581886
3626,186,121,2,451.07,2,0,0,205.13,0.26,0.228,0,0,0.09963674
3627,1652,200,0,309.57,3,1,0,115.09,0.43,0.111,0,0,0.024295267
3627,1652,20,0,309.57,3,1,0,171.92,0.68,0.19,1,0,0.37771338
3627,1652,133,0,309.57,3,1,0,449.68,0.29,0.466,0,0,5.2317188e-05
3628,2774,153,0,396.04,2,0,1,171.24,0.58,0.319,1,0,0.13904858
3628,2774,22,0,396.04,2,0,1,198.76,0.37,0.108,0,0,0.0006242212
3628,2774,106,0,396.04,2,0,1,137.06,0.69,0.207,1,0,0.33431405
3629,2423,257,1,474.19,2,0,1,225.36,0.35,0.588,0,0,0.115994476
3629,2423,247,1,474.19,2,0,1,187.11,0.5,0.713,1,1,0.6974988
3629,2423,252,1,474.19,2,0,1,101.68,0.6,0.752,1,0,0.2817013
3630,694,121,0,625.85,3,2,0,205.13,0.26,0.228,0,0,0.0002087294
3630,694,66,0,625.85,3,2,0,395.59,0.34,0.833,0,0,0.0002974643
3630,694,210,0,625.85,3,2,0,111.4,0.59,0.978,1,1,0.3586423
3631,1994,224,0,265.39,1,2,0,210.22,0.5,0.073,1,0,0.3089649
3631,1994,99,0,265.39,1,2,0,87.12,0.63,0.457,1,1,0.66536754
3631,1994,116,0,265.39,1,2,0,414.3,0.25,0.29,0,0,0.00032715267
3632,163,113,1,402.5,2,0,1,176.15,0.64,0.315,1,1,0.20707496
3632,163,221,1,402.5,2,0,1,151.17,0.65,0.789,1,1,0.3487005
3632,163,77,1,402.5,2,0,1,262.8,0.52,0.668,1,0,0.1862417
3633,818,152,1,380.73,2,1,1,76.54,0.63,0.979,1,0,0.1288337
3633,818,65,1,380.73,2,1,1,238.12,0.28,0.561,0,0,0.1064279
3633,818,179,1,380.73,2,1,1,163.1,0.36,0.387,0,0,0.14564936
3634,532,176,0,542.44,1,1,0,234.93,0.53,0.63,1,0,0.108716704
3634,532,193,0,542.44,1,1,0,208.4,0.45,0.102,1,0,0.093579665
3634,532,228,0,542.44,1,1,0,252.88,0.46,0.071,1,0,0.071604416
3635,379,216,0,527.15,2,2,0,287.59,0.29,0.717,0,0,0.00017097057
3635,379,116,0,527.15,2,2,0,414.3,0.25,0.29,0,0,0.00046505855
3635,379,95,0,527.15,2,2,0,133.73,0.51,0.932,1,0,0.29464602
3636,294,233,0,524.68,3,0,0,104.86,0.48,0.426,0,0,0.07148829
3636,294,81,0,524.68,3,0,0,90.8,0.63,0.958,1,1,0.6332144
3636,294,117,0,524.68,3,0,0,127.15,0.53,0.281,1,1,0.51841915
3637,931,220,0,451.26,1,0,1,163.73,0.5,0.201,1,0,0.12121905
3637,931,58,0,451.26,1,0,1,248.04,0.2,0.423,0,0,5.2323772e-05
3637,931,145,0,451.26,1,0,1,375.83,0.32,0.746,0,0,0.000121724566
3638,503,38,0,469.5,3,0,0,442.78,0.34,0.141,0,0,0.00014162104
3638,503,87,0,469.5,3,0,0,265.32,0.46,0.472,1,1,0.28056884
3638,503,274,0,469.5,3,0,0,165.31,0.59,0.274,1,0,0.10058268
3639,233,208,0,459.49,1,2,0,161.11,0.66,0.731,1,0,0.21341631
3639,233,56,0,459.49,1,2,0,483.99,0.34,0.684,0,0,0.00040330275
3639,233,12,0,459.49,1,2,0,255.67,0.31,0.405,0,0,0.00022068986
3640,255,44,1,538.33,3,2,0,264.68,0.47,0.519,1,1,0.16761282
3640,255,127,1,538.33,3,2,0,115.65,0.52,0.458,1,0,0.29741263
3640,255,2,1,538.33,3,2,0,235.95,0.33,0.779,0,0,0.117403634
3641,1397,128,1,539.92,1,1,1,437.9,0.35,0.892,0,0,0.022321405
3641,1397,206,1,539.92,1,1,1,92.4,0.57,0.872,1,0,0.24806619
3641,1397,3,1,539.92,1,1,1,294.58,0.28,0.246,0,0,0.028670391
3642,106,247,1,307.64,2,0,0,187.11,0.5,0.713,1,1,0.52762556
3642,106,42,1,307.64,2,0,0,349.5,0.32,0.816,0,0,0.090132795
3642,106,116,1,307.64,2,0,0,414.3,0.25,0.29,0,1,0.40626857
3643,774,253,2,650.29,2,0,0,338.77,0.29,0.339,0,0,0.038660485
3643,774,176,2,650.29,2,0,0,234.93,0.53,0.63,1,1,0.83467585
3643,774,110,2,650.29,2,0,0,142.61,0.55,0.035,1,0,0.2108664
3644,2412,188,0,545.15,1,0,1,272.66,0.48,0.13,1,0,0.25363258
