user_id,segment,avg_order_value,order_frequency,veg_preference,city_tier
1316,budget,235.61976329095987,3,1,tier1
1317,premium,878.9124192642075,12,0,tier2
1318,premium,960.7539699233037,7,1,tier1
1319,budget,284.91942171530445,4,0,tier2
1320,mid,434.32935433288003,9,0,tier1
1321,mid,300.835592095018,8,1,tier2
1322,mid,362.4603329869875,6,1,tier2
1323,budget,251.49334616289127,3,1,tier1
1324,budget,241.4807117305902,4,1,tier1
1325,budget,209.35882048317177,3,1,tier1
1326,budget,271.4589059937499,4,1,tier1
1327,premium,799.7965070741893,8,1,tier1
1328,budget,302.08771145098814,4,0,tier2
1329,budget,207.85388338791034,2,0,tier2
1330,mid,466.0014863777408,9,1,tier1
1331,budget,282.63750411439713,3,1,tier1
1332,mid,504.2451984265954,9,1,tier2
1333,premium,638.0072577671725,13,1,tier1
1334,mid,310.9233593427791,5,0,tier1
1335,budget,326.10733792740234,5,0,tier1
1336,budget,194.65547977251794,4,1,tier2
1337,premium,935.5355492044737,6,0,tier1
1338,mid,410.12115636557337,6,0,tier1
1339,budget,237.4894863617929,5,1,tier2
1340,budget,289.5692753038992,4,0,tier2
1341,mid,436.3934189393345,5,1,tier2
1342,budget,312.5845183379796,2,0,tier1
1343,budget,286.98130720024375,4,1,tier1
1344,budget,247.12230397970475,4,1,tier2
1345,mid,259.72069140644965,5,1,tier1
1346,budget,297.96786797522486,4,0,tier1
1347,mid,388.9581379640187,9,1,tier2
1348,mid,407.2253353215141,7,1,tier2
1349,mid,378.8332602489131,5,1,tier1
1350,mid,429.2396162472892,5,0,tier1
1351,mid,479.43380348151237,7,0,tier2
1352,budget,301.69405274621045,3,0,tier1
1353,budget,229.62699463541992,3,0,tier1
1354,mid,391.8293553407439,6,1,tier2
1355,budget,299.4974519984271,2,0,tier1
1356,budget,256.8676239703518,3,1,tier2
1357,budget,395.9086777530046,2,1,tier1
1358,mid,329.4860075066117,9,1,tier2
1359,budget,320.2082970050198,3,1,tier1
1360,mid,439.2712969713257,8,1,tier1
1361,budget,226.1237955531065,4,1,tier1
1362,budget,260.47646198511035,3,1,tier1
1363,budget,253.01915736474623,5,1,tier1
1364,premium,700.6303735971411,11,1,tier1
1365,budget,303.9335378764005,3,0,tier1
1366,budget,295.46486131746104,2,1,tier1
1367,budget,326.3166364206347,5,1,tier2
1368,budget,283.14352150523155,5,1,tier1
1369,budget,253.77997447254685,4,1,tier2
1370,mid,352.35833677312166,4,0,tier2
1371,budget,257.0889185345717,2,1,tier1
1372,budget,357.18433262717605,4,1,tier2
1373,budget,267.29183288977816,5,0,tier1
1374,mid,503.53482797298295,4,1,tier2
1375,budget,237.3980631706856,2,1,tier1
1376,budget,329.07318617416644,4,1,tier1
1377,budget,234.51700939071554,4,1,tier2
1378,mid,465.54986145115254,5,1,tier1
1379,budget,271.1944741221993,5,1,tier1
1380,budget,229.37604940560317,3,0,tier2
1381,budget,213.06512508352188,2,1,tier2
1382,budget,217.07950324408296,3,0,tier1
1383,mid,436.99631889017013,6,0,tier1
1384,mid,293.1310076665109,5,0,tier1
1385,mid,457.9309247451598,6,1,tier1
1386,mid,448.7863262130794,7,1,tier2
1387,budget,146.01833588764805,3,1,tier1
1388,mid,302.64826317278664,5,0,tier1
1389,budget,318.168825676917,4,0,tier1
1390,budget,350.6849458665679,5,0,tier1
1391,budget,278.11251415848596,3,1,tier2
1392,budget,243.5482942435108,4,1,tier1
1393,mid,331.86702605324854,6,1,tier1
1394,budget,306.4827274360154,4,1,tier1
1395,premium,718.8257377312927,13,0,tier1
1396,mid,310.19312488398054,5,0,tier1
1397,mid,385.3926497775164,8,1,tier2
1398,budget,220.9654792535178,5,0,tier1
1399,budget,266.9271512870258,2,0,tier1
1400,premium,613.0976480869778,6,0,tier1
1401,budget,247.1157198551322,2,1,tier1
1402,budget,176.89832416162,5,0,tier2
1403,mid,454.9489701829153,9,1,tier2
1404,budget,197.23882549379817,2,1,tier1
1405,budget,262.8569232904048,2,1,tier2
1406,premium,723.2866079660506,12,1,tier1
1407,budget,304.621100114718,2,1,tier1
1408,budget,342.89642804638413,5,1,tier1
1409,mid,492.7690870740225,4,1,tier1
1410,budget,195.18898375657176,5,1,tier2
1411,budget,246.6064309150259,3,1,tier1
1412,premium,637.07680531821,6,1,tier2
1413,budget,276.9408464090562,2,0,tier2
1414,budget,206.79650239559544,4,0,tier2
1415,premium,671.1205047474958,14,1,tier2
1416,budget,297.4208967110568,4,1,tier1
1417,budget,226.2498380691478,3,1,tier1
1418,mid,329.3031651282548,8,1,tier1
1419,premium,727.6595945454056,12,0,tier2
1420,premium,707.4711827595198,12,1,tier1
1421,budget,209.37674081589773,2,1,tier1
1422,budget,173.42323423781784,5,0,tier1
1423,budget,307.5133697949148,3,1,tier1
1424,mid,349.2629445051578,6,1,tier1
1425,premium,574.4705180976097,6,0,tier1
1426,budget,241.46266802508464,3,0,tier1
1427,mid,207.50094791920822,5,1,tier1
1428,budget,255.35287264961482,4,1,tier1
1429,budget,232.74265594309864,3,1,tier1
1430,budget,215.1191774695472,4,1,tier1
1431,budget,202.29727729477062,3,1,tier2
1432,budget,265.99825955725817,5,1,tier1
1433,budget,179.65282997434153,2,1,tier1
1434,budget,242.28132326380356,4,0,tier1
1435,budget,206.95442347033207,5,1,tier1
1436,budget,264.676876498432,2,0,tier1
1437,budget,262.4708843842521,5,0,tier1
1438,mid,190.46782359573285,6,1,tier2
1439,mid,296.7581818166968,6,1,tier2
1440,premium,413.8831853457105,7,0,tier1
1441,mid,459.6120691427854,4,1,tier1
1442,budget,256.8686419399112,3,1,tier1
1443,budget,212.17635510238313,4,0,tier1
1444,budget,255.19798394817718,2,1,tier2
1445,mid,564.8464922060367,8,1,tier1
1446,budget,210.65966715518076,3,0,tier2
1447,budget,210.77519638052325,3,1,tier1
1448,mid,440.36654515819123,4,0,tier1
1449,mid,450.1230690669554,7,1,tier1
1450,budget,268.21398803908284,4,1,tier2
1451,budget,193.0952131129001,5,0,tier2
1452,budget,206.51109835974825,4,1,tier1
1453,budget,304.8604022782116,4,1,tier1
1454,budget,287.9089154175632,2,1,tier2
1455,budget,183.00044652125575,5,0,tier2
1456,budget,258.28048076168164,2,0,tier2
1457,budget,380.2651560680247,5,1,tier2
1458,budget,312.8284550863491,2,1,tier1
1459,budget,240.000575828872,3,1,tier1
1460,budget,201.9316065540283,4,1,tier1
1461,mid,214.82929581977697,6,0,tier1
1462,premium,661.2004251045223,12,1,tier1
1463,budget,250.7223971676128,2,0,tier2
1464,mid,386.026484791125,7,1,tier1
1465,mid,402.0232559467741,8,1,tier1
1466,budget,261.2208603972058,2,0,tier1
1467,budget,275.08955838888204,2,0,tier1
1468,mid,409.0715513573351,7,0,tier1
1469,mid,436.71952013394326,5,1,tier1
1470,mid,386.48108014761266,8,1,tier2
1471,mid,461.49184703745584,4,0,tier2
1472,budget,247.68278769702198,3,1,tier1
1473,budget,327.755580965465,5,0,tier1
1474,budget,265.9583388239138,5,1,tier1
1475,budget,259.7836153817653,3,1,tier1
1476,premium,803.3448467279239,8,0,tier2
1477,budget,287.0943875190407,5,1,tier1
1478,mid,334.5254144076853,7,1,tier1
1479,budget,250.5473908173522,3,0,tier2
1480,budget,153.51098840974868,2,1,tier1
1481,mid,368.2247226789254,8,1,tier2
1482,budget,243.45370974369368,5,0,tier2
1483,mid,490.259182661507,6,0,tier2
1484,budget,262.4685141363826,5,1,tier1
1485,budget,249.3928294430617,5,1,tier2
1486,mid,261.57898156125236,4,0,tier2
1487,budget,316.6942872750286,3,1,tier1
1488,mid,313.2604997110633,6,1,tier1
1489,mid,409.81857293106185,5,1,tier1
1490,premium,689.8573229179452,12,1,tier1
1491,premium,474.76079254586966,7,0,tier1
1492,budget,266.5823833562881,4,0,tier1
1493,budget,197.64212156548678,4,1,tier1
1494,budget,281.45875455253514,5,1,tier1
1495,budget,234.25623339684603,5,1,tier1
1496,budget,252.9185145408948,4,0,tier1
1497,mid,351.69128550104364,9,1,tier1
1498,mid,255.73461970490246,9,0,tier1
1499,budget,263.3615975424381,2,1,tier2
1500,premium,754.0594868533642,6,0,tier1
1501,mid,379.0593367823124,8,1,tier1
1502,mid,262.9085624745046,9,0,tier1
1503,budget,204.88685561578757,5,0,tier1
1504,premium,682.6145725662536,7,1,tier1
1505,mid,403.443269668031,4,1,tier1
1506,budget,266.91787209679796,4,1,tier2
1507,premium,580.8906391925412,6,1,tier2
1508,mid,300.4186500664654,5,1,tier1
1509,budget,248.67581858555857,3,1,tier1
1510,budget,278.52105866803976,5,0,tier1
1511,mid,373.48549029747977,5,1,tier1
1512,premium,471.4077067098537,12,0,tier1
1513,premium,730.9039783754781,7,1,tier2
1514,budget,172.09636320732432,2,0,tier2
1515,mid,626.6796489515418,8,1,tier1
1516,budget,272.60339191298357,2,0,tier1
1517,premium,657.2831098737,12,1,tier1
1518,premium,703.5322789081729,11,1,tier1
1519,budget,192.0892826455513,3,0,tier1
1520,mid,424.1661479017281,9,0,tier1
1521,budget,323.89969836327305,3,0,tier1
1522,budget,299.4010836757928,4,1,tier1
1523,budget,301.97394070626734,2,0,tier2
1524,budget,252.40249188827949,5,1,tier1
1525,mid,493.19250061092845,6,1,tier1
1526,budget,228.65364119835525,2,1,tier1
1527,budget,197.67481354364287,5,1,tier2
1528,budget,176.46695215314412,3,1,tier1
1529,budget,290.2814253351851,5,0,tier1
1530,budget,331.6021249981149,5,0,tier2
1531,mid,432.7838010458625,4,0,tier1
1532,budget,273.5547553665512,4,0,tier1
1533,premium,304.4496385620964,12,0,tier1
1534,budget,262.3676008748071,4,1,tier1
1535,budget,139.46299168199872,2,0,tier1
1536,mid,293.6963913187486,7,1,tier1
1537,budget,238.04364699490193,2,1,tier1
1538,mid,321.9562777674347,8,1,tier2
1539,mid,455.8072588499133,6,0,tier1
1540,budget,266.7447220876146,5,1,tier2
1541,premium,592.4804976196257,8,1,tier2
1542,budget,228.54770260668766,3,1,tier1
1543,mid,437.55270849565636,4,0,tier1
1544,premium,690.7962163085592,6,1,tier1
1545,budget,259.84217600843147,5,0,tier1
1546,mid,495.2281623165129,4,0,tier1
1547,budget,328.60777399513574,4,1,tier1
1548,budget,242.40163088419806,3,0,tier2
1549,budget,303.0071909335635,2,1,tier1
1550,budget,255.0516743991398,5,1,tier2
1551,mid,437.56631175187135,9,0,tier1
1552,mid,488.933180391365,8,1,tier1
1553,mid,400.877009369358,4,0,tier2
1554,budget,193.5769527507938,5,1,tier2
1555,mid,466.4881952916528,8,1,tier2
1556,mid,230.90675659522157,5,0,tier2
1557,budget,242.38680832912524,4,1,tier1
1558,premium,585.0841783024296,14,1,tier1
1559,budget,297.33832839532903,4,1,tier1
1560,budget,222.44552139203884,5,0,tier1
1561,budget,249.54554166082872,2,1,tier2
1562,budget,171.22976570891421,5,1,tier2
1563,premium,670.3458647598832,13,1,tier1
1564,mid,292.7954487711352,8,0,tier1
1565,mid,382.64680076587695,9,1,tier1
1566,mid,478.05707021354,4,1,tier1
1567,budget,250.03777537272978,5,1,tier2
1568,budget,179.64115075232036,5,1,tier2
1569,mid,364.1749438090714,6,0,tier1
1570,budget,349.56852092084523,5,0,tier2
1571,mid,431.4330808438573,7,0,tier2
1572,mid,475.0978892990527,5,1,tier1
1573,premium,553.2233422708692,14,1,tier2
1574,mid,433.6839720931927,8,0,tier2
1575,budget,312.7904155242787,4,0,tier1
1576,budget,278.6546963621998,5,0,tier1
1577,budget,199.55724837383354,3,0,tier1
1578,budget,259.4587869282688,2,1,tier1
1579,premium,585.6353010142852,8,0,tier1
1580,mid,242.75552868187958,5,0,tier1
1581,mid,353.0307783503882,4,1,tier1
1582,budget,214.2751954348451,2,1,tier1
1583,mid,412.2675814081692,4,1,tier2
1584,mid,576.1611139727693,8,0,tier1
1585,mid,371.51263611047557,6,1,tier1
1586,mid,494.71363870810984,8,0,tier2
1587,premium,616.9682413193631,9,1,tier2
1588,premium,705.9193798953812,8,1,tier2
1589,budget,286.12234926104895,3,1,tier1
1590,budget,232.9345076895076,5,1,tier1
1591,budget,276.72718067280954,2,1,tier1
1592,budget,183.171574984254,5,1,tier1
1593,budget,316.83286788794913,3,1,tier2
1594,budget,185.15830764160137,3,1,tier1
1595,budget,217.1394145894455,3,1,tier1
1596,premium,789.4432868893451,13,0,tier1
1597,premium,711.2228195726332,11,0,tier1
1598,premium,897.5642075289998,9,1,tier1
1599,budget,377.08099233593964,4,1,tier2
1600,budget,220.60718475459998,5,1,tier1
1601,mid,418.44886790129715,6,1,tier1
1602,budget,206.5576960840785,2,0,tier1
1603,mid,485.10191870284615,7,1,tier1
1604,mid,408.2401292962889,5,0,tier1
1605,budget,273.143643805662,4,1,tier2
1606,premium,876.717288637314,8,0,tier2
1607,budget,257.11796214679305,2,1,tier1
1608,premium,790.234919537376,10,1,tier2
1609,budget,209.2864076933315,3,1,tier1
1610,mid,319.60822458984603,6,1,tier1
1611,mid,316.9527586346203,6,1,tier1
1612,budget,314.5274112883979,4,0,tier2
1613,mid,469.212524009621,9,0,tier2
1614,budget,189.15558298317663,2,0,tier2
1615,mid,491.39821157942174,7,1,tier1
1616,budget,230.5374538216518,2,0,tier1
1617,budget,369.0722693838056,2,1,tier1
1618,mid,404.42085006537144,5,1,tier2
1619,premium,773.3304822568123,14,0,tier1
1620,budget,353.9207119507196,4,1,tier1
1621,budget,268.12057314377256,3,1,tier1
1622,mid,431.3340335838798,8,1,tier2
1623,budget,209.98704522317675,4,1,tier1
1624,mid,453.93111480062396,6,1,tier1
1625,budget,224.96984976683396,2,1,tier2
1626,budget,156.0036112658181,5,1,tier1
1627,budget,321.98344900569367,4,0,tier1
1628,mid,335.7228712608775,4,1,tier1
1629,mid,493.5323862412571,7,0,tier1
1630,budget,230.72679713894172,5,1,tier1
1631,mid,418.72730891662115,6,1,tier1
1632,budget,222.50128499334045,4,1,tier1
1633,mid,463.72325501249634,8,1,tier1
1634,budget,164.79735414011162,4,0,tier2
1635,budget,205.30342832137885,4,0,tier1
1636,mid,496.23433834256315,4,1,tier1
1637,mid,470.0446335549184,5,0,tier1
1638,budget,316.6275733832564,5,0,tier1
1639,budget,296.44660067661073,4,1,tier2
1640,mid,431.4491724846427,8,0,tier2
1641,budget,229.7722541220802,2,0,tier1
1642,budget,230.68387622764124,4,1,tier1
1643,budget,139.73528136220472,2,0,tier1
1644,mid,421.274606905461,8,0,tier1
1645,budget,257.0458824117378,4,0,tier2
1646,budget,298.3589061219475,3,0,tier2
1647,budget,274.69886911028226,5,0,tier1
1648,budget,246.1113649867792,3,0,tier1
1649,budget,227.1947575125117,4,1,tier1
1650,budget,255.6728020028276,3,0,tier2
1651,mid,414.86701031222026,6,1,tier1
1652,budget,283.4811316190142,4,0,tier1
1653,budget,283.2511234721987,3,0,tier1
1654,budget,232.6614211616644,5,0,tier1
1655,mid,353.1365821241048,4,1,tier1
1656,budget,256.30311640017027,5,0,tier2
1657,budget,288.8993339154035,4,0,tier2
1658,budget,188.02059937374858,3,1,tier1
1659,mid,448.6272270988007,9,1,tier2
1660,budget,270.14722867518014,2,1,tier2
1661,budget,272.85200327981835,5,0,tier1
1662,mid,505.45576537872205,5,1,tier2
1663,mid,291.3460062817925,6,0,tier2
1664,budget,228.39780928776128,3,1,tier1
1665,budget,340.37951610961534,5,0,tier1
1666,budget,251.58797282907253,2,1,tier1
1667,budget,253.7836770306693,2,1,tier1
1668,mid,398.93337223708306,4,1,tier1
1669,budget,232.86467231933682,4,1,tier2
1670,mid,358.9928962417193,5,1,tier1
1671,premium,781.9854884801283,14,0,tier1
1672,budget,265.7225411145328,5,1,tier1
1673,mid,345.7926056177239,7,0,tier1
1674,budget,196.01329730343022,5,1,tier1
1675,budget,259.0108585253659,3,0,tier1
1676,mid,352.5797177024718,6,1,tier1
1677,budget,318.4664451100105,3,0,tier1
1678,mid,423.5240317349376,5,1,tier1
1679,budget,230.77739714407784,4,0,tier2
1680,budget,248.04376832233237,3,0,tier2
1681,mid,390.8888645786382,6,1,tier1
1682,budget,323.15619766958616,3,0,tier1
1683,premium,685.07512418394,11,1,tier2
1684,budget,227.32657796768274,3,1,tier1
1685,budget,245.2470197256579,5,1,tier1
1686,budget,197.80180187240336,4,1,tier2
1687,budget,279.6416307962994,3,1,tier1
1688,mid,341.25494898635503,4,1,tier1
1689,budget,382.875555463345,4,0,tier2
1690,budget,193.79869076346958,4,0,tier1
1691,budget,278.1589348942225,5,0,tier1
1692,budget,229.899769183064,4,0,tier2
1693,budget,286.06132718743686,2,1,tier1
1694,budget,270.52786225206864,3,0,tier1
1695,budget,211.63397623821723,5,1,tier1
1696,budget,320.4589196801294,2,0,tier1
1697,budget,225.62858937450324,3,1,tier2
1698,premium,734.5791620757898,9,0,tier1
1699,premium,759.4409784198942,10,1,tier2
1700,budget,284.6608800829352,3,1,tier2
1701,budget,148.61613641645755,5,0,tier1
1702,mid,331.7851987013728,8,1,tier2
1703,mid,415.3030608109002,5,0,tier1
1704,mid,372.37014035829196,8,0,tier1
1705,budget,335.13223346860997,4,1,tier2
1706,premium,827.8451526711524,13,0,tier1
1707,budget,237.09772421944191,2,0,tier1
1708,mid,504.4321941012133,7,0,tier1
1709,budget,171.02472914563634,3,1,tier1
1710,budget,190.88908849791557,5,1,tier2
1711,budget,270.05323074721423,3,1,tier1
1712,premium,783.3558265697045,10,1,tier1
1713,budget,265.0517927336177,2,1,tier2
1714,mid,404.63891080269616,5,1,tier2
1715,budget,256.6699827150635,5,0,tier1
1716,budget,287.2178894103138,4,1,tier1
1717,budget,282.73983993254916,3,1,tier2
1718,budget,223.46170559233215,2,1,tier1
1719,mid,315.735493932363,7,1,tier2
1720,budget,236.12749658078025,2,1,tier2
1721,budget,187.2100279410698,5,0,tier1
1722,mid,304.8477900779655,8,0,tier1
1723,premium,732.1565612590161,11,0,tier1
1724,mid,412.70048407500343,7,1,tier1
1725,mid,492.48053355609017,8,0,tier1
1726,mid,370.7853906965012,9,1,tier2
1727,mid,359.74050757586554,4,1,tier1
1728,budget,239.210643683589,3,1,tier1
1729,budget,191.1119271004321,3,0,tier1
1730,budget,276.08456297904917,2,1,tier1
1731,mid,185.94522807710106,7,1,tier2
1732,budget,279.84898367587556,2,0,tier2
1733,mid,396.898590016746,4,0,tier1
1734,budget,292.18772358536853,2,1,tier2
1735,budget,219.16477687779766,3,0,tier2
1736,mid,343.7299675604545,7,0,tier1
1737,premium,685.1897371542225,8,1,tier1
1738,budget,268.67668417058843,5,1,tier1
1739,budget,322.77172419576624,5,0,tier1
1740,budget,214.69356939069473,2,0,tier2
1741,budget,232.42315618756976,3,1,tier1
1742,mid,368.2307734745718,6,1,tier1
1743,mid,396.6822577600682,8,1,tier1
1744,budget,281.1466134905982,5,0,tier1
1745,budget,340.51637953613476,4,0,tier1
1746,budget,186.53544473784478,2,0,tier2
1747,mid,522.8925418283957,4,1,tier1
1748,premium,663.6982734808076,8,0,tier1
1749,budget,218.43454899058162,5,0,tier2
1750,mid,420.52811825144386,5,1,tier2
1751,budget,350.6647703463926,2,0,tier1
1752,budget,254.47610253803256,2,1,tier1
1753,premium,708.0644143252254,9,1,tier1
1754,budget,257.8515678463241,4,0,tier2
1755,budget,303.5424373784122,4,1,tier1
1756,budget,243.73629146372312,4,1,tier1
1757,budget,300.21208334559606,2,1,tier1
1758,budget,247.98019243667824,4,0,tier1
1759,budget,187.31553747686226,5,1,tier1
1760,budget,267.32150304634183,4,0,tier1
1761,mid,407.2097884396581,4,0,tier1
1762,budget,301.9554883758226,3,1,tier1
1763,budget,276.50465595438135,3,1,tier2
1764,mid,390.7272042520105,4,1,tier1
1765,mid,429.9025387225728,5,1,tier2
1766,mid,464.93644572906123,6,0,tier1
1767,budget,266.5959223853944,2,1,tier1
1768,budget,174.38510041580022,3,0,tier2
1769,budget,210.18127624552454,2,0,tier1
1770,budget,294.7116387250467,2,0,tier1
1771,mid,338.6941980174859,5,1,tier1
1772,mid,465.5791773806476,6,0,tier2
1773,budget,240.2263678207013,2,1,tier1
1774,budget,285.9326314127873,3,1,tier1
1775,mid,434.08371897959967,6,0,tier1
1776,mid,465.9282317484565,4,1,tier2
1777,budget,241.7925293639113,3,1,tier1
1778,budget,250.53181341743405,4,1,tier2
1779,mid,293.11976860520576,4,1,tier1
1780,mid,312.0866996217445,4,1,tier2
1781,mid,454.99414041012034,6,1,tier1
1782,mid,296.76111737760414,8,1,tier1
1783,budget,174.57738390112215,5,1,tier1
1784,mid,350.40354421491054,6,1,tier1
1785,budget,220.71890824171362,2,1,tier1
1786,budget,151.77319809485377,4,1,tier2
1787,premium,522.2625130453941,8,1,tier1
1788,budget,249.63637025001466,3,0,tier1
1789,budget,193.6763437626721,4,1,tier1
1790,budget,269.29850462844377,3,1,tier1
1791,mid,305.86840448799575,8,1,tier1
1792,budget,220.12544921482564,5,1,tier1
1793,premium,679.6808077799247,11,0,tier1
1794,budget,334.6662817870191,4,1,tier1
1795,mid,402.45401408565675,7,0,tier1
1796,budget,346.6679873857179,2,1,tier2
1797,mid,420.540063892943,5,0,tier1
1798,mid,346.636681936905,7,0,tier1
1799,budget,327.81503977579666,4,1,tier1
1800,budget,259.3495104862332,5,1,tier1
1801,budget,247.78633400776755,4,1,tier1
1802,budget,251.24856311854995,5,1,tier2
1803,budget,216.3407381768456,2,0,tier1
1804,budget,214.6223857352947,4,0,tier1
1805,budget,223.06048477116445,4,0,tier1
1806,budget,263.7992246456236,2,0,tier1
1807,budget,352.1128920255396,2,0,tier1
1808,budget,207.0193243060773,3,0,tier1
1809,mid,328.75449515271885,5,0,tier1
1810,mid,487.75827984011926,7,0,tier1
1811,budget,223.8474360976302,5,0,tier1
1812,budget,233.90275284140904,5,0,tier1
1813,mid,337.1992032237897,7,0,tier1
1814,budget,188.57600514182678,2,1,tier1
1815,budget,247.05759586835686,3,1,tier2
1816,budget,255.8840879850888,3,0,tier1
1817,budget,174.56615053686795,4,0,tier1
1818,budget,258.21563989002743,4,1,tier1
1819,budget,236.90348175816263,3,0,tier2
1820,mid,380.615173281042,8,1,tier2
1821,budget,197.16657035594437,4,1,tier2
1822,budget,383.3452611160004,3,1,tier1
1823,budget,254.8577893543124,5,0,tier2
1824,budget,261.502780577275,3,1,tier1
1825,budget,256.173615725427,2,1,tier1
1826,mid,314.71742626978556,8,0,tier1
1827,mid,395.8766233113879,6,1,tier2
1828,mid,524.8204423624745,8,1,tier1
1829,mid,243.87176696936908,7,1,tier1
1830,premium,564.8663229065512,6,1,tier2
1831,premium,521.5168099929108,13,1,tier1
1832,budget,235.8209438929232,3,0,tier2
1833,budget,225.0524438137041,5,0,tier1
1834,budget,285.73728249444724,4,0,tier1
1835,budget,238.31379710741373,3,1,tier1
1836,budget,271.8911883121786,3,0,tier2
1837,budget,266.2772907661036,2,1,tier1
1838,budget,222.16106135783167,2,1,tier1
1839,mid,402.61110693526973,5,1,tier1
1840,budget,247.19926640831642,5,1,tier1
1841,budget,262.6504243338896,3,1,tier1
1842,mid,274.28640013293597,7,0,tier2
1843,premium,588.1154508181615,13,0,tier1
1844,mid,402.5850430380336,4,0,tier2
1845,budget,263.83522119262426,4,1,tier2
1846,budget,178.4170542001367,3,1,tier1
1847,budget,265.52717899654687,2,1,tier2
1848,mid,411.6338412939904,9,1,tier1
1849,mid,511.783524854531,4,0,tier1
1850,budget,301.06915695416023,2,1,tier1
1851,mid,508.9365690925356,4,1,tier1
1852,mid,516.7374271577593,6,1,tier2
1853,budget,204.30430276182153,2,1,tier1
1854,budget,210.74777094999948,2,0,tier2
1855,budget,262.1569787155938,3,0,tier1
1856,budget,291.5891636700618,3,0,tier1
1857,budget,272.40404120733547,4,0,tier2
1858,premium,944.5994781556997,6,0,tier1
1859,budget,223.3349500167068,2,1,tier1
1860,mid,379.02316559724227,7,0,tier1
1861,budget,259.9832979886442,5,1,tier1
1862,budget,268.41927456673386,2,1,tier2
1863,budget,171.94075215578948,2,1,tier1
1864,premium,674.7196087833805,7,0,tier1
1865,budget,195.77044588652035,3,1,tier1
1866,premium,675.0165078922051,7,1,tier2
1867,budget,273.14811803528914,2,1,tier1
1868,budget,270.549510143875,5,1,tier1
1869,mid,442.182923175356,9,1,tier1
1870,budget,265.4863389568001,2,0,tier1
1871,mid,438.06015934652254,5,1,tier2
1872,mid,351.6816090714221,8,0,tier2
1873,budget,194.92581215115214,2,1,tier2
1874,mid,390.6247158876365,7,0,tier1
1875,mid,364.4980417249844,8,1,tier1
1876,budget,241.57901439855596,5,1,tier1
1877,budget,280.1822869480369,4,0,tier1
1878,budget,221.63180971964468,2,0,tier2
1879,mid,450.93361229566653,6,0,tier1
1880,budget,334.9475871945996,4,1,tier2
1881,budget,192.22326430585628,2,1,tier2
1882,mid,450.25358872551647,5,1,tier2
1883,budget,330.99576436632776,2,1,tier1
1884,budget,316.715654975991,4,0,tier1
1885,mid,431.28675183292575,7,1,tier1
1886,budget,271.8357624084439,5,0,tier1
1887,budget,195.83830130529077,3,1,tier1
1888,mid,438.9627708129688,7,0,tier2
1889,mid,488.0516749708562,4,0,tier1
1890,budget,240.22327431877173,2,1,tier2
1891,mid,440.71275501045534,6,0,tier1
1892,budget,226.9625689215371,3,0,tier1
1893,budget,246.98069538523094,3,1,tier2
1894,budget,230.22767306048632,5,1,tier2
1895,mid,366.985638324114,8,0,tier2
1896,mid,601.9774001385473,5,1,tier2
1897,budget,180.17144168908544,5,1,tier1
1898,budget,299.39549988658524,5,1,tier1
1899,premium,672.6950413003015,10,0,tier2
1900,premium,538.8824203707496,14,1,tier1
1901,mid,348.1998615692894,6,0,tier1
1902,premium,721.9593339574312,6,0,tier2
1903,budget,208.2864328466017,4,1,tier2
1904,budget,241.2929641434878,4,1,tier1
1905,budget,335.70917333121685,5,0,tier1
1906,budget,348.34584812541266,5,0,tier2
1907,budget,248.0427986515829,5,1,tier2
1908,budget,180.5688992732508,2,1,tier1
1909,mid,381.62117348017193,7,0,tier2
1910,mid,328.9752358053219,8,1,tier1
1911,mid,331.2256690407524,4,0,tier1
1912,budget,227.48733061108643,3,1,tier2
1913,budget,212.19979902716977,3,1,tier1
1914,budget,228.8964057455152,3,1,tier1
1915,mid,402.91999454609277,9,0,tier2
1916,mid,494.26022780384017,5,1,tier2
1917,premium,748.9763095334027,7,1,tier1
1918,mid,394.48481630361977,6,1,tier1
1919,budget,250.92879725814868,4,0,tier1
1920,budget,277.3199563337625,3,1,tier1
1921,budget,217.03358415818306,5,0,tier2
1922,budget,260.4477226066577,4,1,tier1
1923,mid,466.1317957229658,6,0,tier1
1924,budget,248.94494116038462,3,1,tier2
1925,budget,263.7126469277726,3,1,tier1
1926,budget,253.3424124820514,5,0,tier1
1927,mid,472.16616187164607,8,1,tier1
1928,budget,284.57666913246396,2,1,tier1
1929,premium,741.8758156046114,9,1,tier1
1930,budget,316.8657590682503,5,1,tier1
1931,budget,147.33078082295393,3,1,tier1
1932,budget,210.23926144876748,4,1,tier1
1933,budget,280.01063495740146,5,0,tier2
1934,mid,450.28887192676774,7,1,tier1
1935,budget,180.5273245128605,2,1,tier1
1936,budget,280.5687933782174,2,0,tier1
1937,budget,261.13402317996037,4,1,tier1
1938,budget,258.3483639553927,2,1,tier1
1939,premium,724.2868548770961,10,1,tier1
1940,mid,477.32768649079605,9,1,tier1
1941,budget,210.926728950877,3,0,tier2
1942,budget,235.75476166892346,5,0,tier1
1943,budget,221.63691426712091,2,0,tier1
1944,budget,263.92463117188186,3,0,tier1
1945,budget,289.0549921465755,2,0,tier1
1946,budget,215.96114607913503,2,1,tier1
1947,mid,407.25857075217755,6,1,tier1
1948,budget,206.6939474882919,3,1,tier1
1949,budget,275.3656424945844,3,0,tier2
1950,budget,312.97906222261133,3,0,tier1
1951,budget,351.8772812414476,5,0,tier1
